id,variavel,unidade,categoria_id,categoria_nome,localidade_id,localidade_nome,nivel_id,nivel_nome,ano,valor
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,28,Sergipe,N3,Unidade da Federação,1960,464344
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,28,Sergipe,N3,Unidade da Federação,1970,489893
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,28,Sergipe,N3,Unidade da Federação,1980,527227
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,28,Sergipe,N3,Unidade da Federação,1991,489927
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,28,Sergipe,N3,Unidade da Federação,2000,510249
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,28,Sergipe,N3,Unidade da Federação,2010,547651
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,29,Bahia,N3,Unidade da Federação,1950,3584068
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,29,Bahia,N3,Unidade da Federação,1960,3906889
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,29,Bahia,N3,Unidade da Federação,1970,4442733
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,29,Bahia,N3,Unidade da Federação,1980,4852371
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,29,Bahia,N3,Unidade da Federação,1991,4847428
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,29,Bahia,N3,Unidade da Federação,2000,4305306
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,29,Bahia,N3,Unidade da Federação,2010,3914430
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,31,Minas Gerais,N3,Unidade da Federação,1950,5459273
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,31,Minas Gerais,N3,Unidade da Federação,1960,5995460
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,31,Minas Gerais,N3,Unidade da Federação,1970,5477982
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,31,Minas Gerais,N3,Unidade da Federação,1980,4466764
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,31,Minas Gerais,N3,Unidade da Federação,1991,3955423
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,31,Minas Gerais,N3,Unidade da Federação,2000,3215238
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,31,Minas Gerais,N3,Unidade da Federação,2010,2882114
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,32,Espírito Santo,N3,Unidade da Federação,1950,758052
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,32,Espírito Santo,N3,Unidade da Federação,1960,1014887
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,32,Espírito Santo,N3,Unidade da Federação,1970,883101
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,32,Espírito Santo,N3,Unidade da Federação,1980,738978
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,32,Espírito Santo,N3,Unidade da Federação,1991,675677
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,32,Espírito Santo,N3,Unidade da Federação,2000,633769
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,32,Espírito Santo,N3,Unidade da Federação,2010,583480
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,33,Rio de Janeiro,N3,Unidade da Federação,1950,1280223
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,33,Rio de Janeiro,N3,Unidade da Federação,1960,1409262
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,33,Rio de Janeiro,N3,Unidade da Federação,1970,1097267
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,33,Rio de Janeiro,N3,Unidade da Federação,1980,943250
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,33,Rio de Janeiro,N3,Unidade da Federação,1991,606617
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,33,Rio de Janeiro,N3,Unidade da Federação,2000,568987
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,33,Rio de Janeiro,N3,Unidade da Federação,2010,525690
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,35,São Paulo,N3,Unidade da Federação,1950,4330212
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,35,São Paulo,N3,Unidade da Federação,1960,4824720
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,35,São Paulo,N3,Unidade da Federação,1970,3526449
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,35,São Paulo,N3,Unidade da Federação,1980,2880871
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,35,São Paulo,N3,Unidade da Federação,1991,2273546
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,35,São Paulo,N3,Unidade da Federação,2000,2437841
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,35,São Paulo,N3,Unidade da Federação,2010,1676948
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,41,Paraná,N3,Unidade da Federação,1950,1587259
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,41,Paraná,N3,Unidade da Federação,1960,2968393
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,41,Paraná,N3,Unidade da Federação,1970,4450783
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,41,Paraná,N3,Unidade da Federação,1980,3182997
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,41,Paraná,N3,Unidade da Federação,1991,2250323
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,41,Paraná,N3,Unidade da Federação,2000,1776790
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,41,Paraná,N3,Unidade da Federação,2010,1531834
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,42,Santa Catarina,N3,Unidade da Federação,1950,1197785
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,42,Santa Catarina,N3,Unidade da Federação,1960,1451562
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,42,Santa Catarina,N3,Unidade da Federação,1970,1663702
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,42,Santa Catarina,N3,Unidade da Federação,1980,1486302
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,42,Santa Catarina,N3,Unidade da Federação,1991,1332648
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,42,Santa Catarina,N3,Unidade da Federação,2000,1137601
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,42,Santa Catarina,N3,Unidade da Federação,2010,1000523
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,43,Rio Grande do Sul,N3,Unidade da Federação,1950,2742841
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,43,Rio Grande do Sul,N3,Unidade da Federação,1960,3003049
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,43,Rio Grande do Sul,N3,Unidade da Federação,1970,3134870
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,43,Rio Grande do Sul,N3,Unidade da Federação,1980,2556856
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,43,Rio Grande do Sul,N3,Unidade da Federação,1991,2141345
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,43,Rio Grande do Sul,N3,Unidade da Federação,2000,1868850
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,43,Rio Grande do Sul,N3,Unidade da Federação,2010,1593638
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,50,Mato Grosso do Sul,N3,Unidade da Federação,1950,195850
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,50,Mato Grosso do Sul,N3,Unidade da Federação,1960,337564
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,50,Mato Grosso do Sul,N3,Unidade da Federação,1970,550594
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,50,Mato Grosso do Sul,N3,Unidade da Federação,1980,461641
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,50,Mato Grosso do Sul,N3,Unidade da Federação,1991,365646
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,50,Mato Grosso do Sul,N3,Unidade da Federação,2000,330357
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,50,Mato Grosso do Sul,N3,Unidade da Federação,2010,351786
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,51,Mato Grosso,N3,Unidade da Federação,1950,148364
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,51,Mato Grosso,N3,Unidade da Federação,1960,208694
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,51,Mato Grosso,N3,Unidade da Federação,1970,373363
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,51,Mato Grosso,N3,Unidade da Federação,1980,496743
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,51,Mato Grosso,N3,Unidade da Federação,1991,541451
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,51,Mato Grosso,N3,Unidade da Federação,2000,516670
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,51,Mato Grosso,N3,Unidade da Federação,2010,552321
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,52,Goiás,N3,Unidade da Federação,1950,791510
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,52,Goiás,N3,Unidade da Federação,1960,1084907
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,52,Goiás,N3,Unidade da Federação,1970,1325765
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,52,Goiás,N3,Unidade da Federação,1980,1056254
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,52,Goiás,N3,Unidade da Federação,1991,771443
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,52,Goiás,N3,Unidade da Federação,2000,605779
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,52,Goiás,N3,Unidade da Federação,2010,583074
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,53,Distrito Federal,N3,Unidade da Federação,1950,0
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,53,Distrito Federal,N3,Unidade da Federação,1960,52044
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,53,Distrito Federal,N3,Unidade da Federação,1970,21700
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,53,Distrito Federal,N3,Unidade da Federação,1980,38674
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,53,Distrito Federal,N3,Unidade da Federação,1991,84945
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,53,Distrito Federal,N3,Unidade da Federação,2000,88727
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,53,Distrito Federal,N3,Unidade da Federação,2010,87950
